id,lemma,pronunciation
92669,στιβίη,
92670,στιβική,
92671,στιβιλίς,
92672,στίβος,
92673,στιγεύς,
92674,στίγμα,/stíŋ.ma/
92676,στιγματίας,
92678,στιγμή,/stiŋ.mɛ̌ː/
92681,στιγμός,
92682,στίγος,
92683,στίγων,
92685,στικτέον,
92686,στίκτης,
92687,στικτόπους,
92689,στῖλα,
92690,στιλβαῖος,
92691,στιλβάς,
92692,στίλβη,
92694,στιλβηδών,
92698,στιλβότης,
92701,στίλβωθρον,
92702,στίλβωμα,
92703,στίλβων,
92704,στίλβωσις,
92705,στιλβωτής,
92706,στίλη,
92708,στιλπνότης,
92710,στιλπνωτής,
92711,στίλπων,
92712,στίλψις,
92713,στίμμι,
92715,στίμμις,
92716,στίμμισμα,
92717,στίξ,/stíks/
92718,στίξις,/stík.sis/
92719,στῖον,
92720,στιπεουργός,
92721,στιπουργός,
92722,στιππεῖον,
92724,στιπποκογχιστής,
92725,στίππον,
92726,στιπποπραγματευτής,
92727,στιπποτιμητής,
92728,στιππουργός,
92729,στιπποχειριστής,
92731,στιππύον,
92732,στιππυουργός,
92735,στῖφος,
92738,στιφρότης,
92739,στιχαοιδός,
92741,στιχάριον,
92742,στιχάς,
92744,στιχελεγεῖον,
92745,στίχες,
92746,στίχη,
92750,στιχίαμβος,
92751,στιχίδιον,
92755,στίχιον,
92756,στιχισμός,
92757,στιχιστής,
92758,στιχογράφος,
92760,στιχολογία,
92761,στιχολόγος,
92763,στιχομυθία,
92764,στιχοπλανήτης,
92765,στιχοπλόκος,
92767,στιχοποιία,
92768,στίχος,/stí.kʰos/
92770,στιχούργημα,
92771,στιχουργός,
92772,στιχῳδός,
92774,στλεγγίδιον,
92775,στλεγγιδολήκυθος,
92778,στλεγγίον,
92779,στλεγγίς,
92780,στλέγγισμα,
92781,στλέγγιστρον,
92782,στλέγγος,
92783,στλεγγύς,
92784,στλίξ,
92785,στοά,/sto.ǎː/
92786,στοαοροφή,
92789,στόβος,
92790,Στοδμηνός,
92791,στοιά,
92793,στοιβάς,
92794,στοιβασία,
92796,στοίβασις,
92797,στοιβαστής,
92799,στοιβή,
92801,στοιβίον,
92803,στοί̈διον,
92804,Στοϊκός,
92805,Στοιχαδεύς,
92807,Στοιχαῖος,
92809,Στοιχεία,
92812,στοιχειοκράτωρ,
92813,στοιχεῖον,/stoi̯.kʰêː.on/
92816,στοιχείωμα,/stoi̯.kʰěː.ɔː.ma/
92817,στοιχειωματικοί,/stoi̯.kʰeː.ɔː.ma.ti.koí̯/
92818,στοιχείωσις,/stoi̯.kʰěː.ɔː.sis/
92819,στοιχειωτής,/stoi̯.kʰeː.ɔː.tɛ̌ːs/
92822,στοιχευτής,
92827,στοίχημα,
92828,στοιχητέον,
92829,στοιχητής,
92833,στοιχισμός,
92835,στοῖχος,/stói̯.kʰos/
92839,στολαγωγός,
92841,στολάρχης,
92842,στόλαρχος,
92843,στολάς,
92844,στολή,/sto.lɛ̌ː/
92845,στολίδιον,
92848,στολίδωμα,
92851,στόλιον,
92852,στολίς,
92853,στόλισις,
92854,στόλισμα,
92855,στολισμός,
92856,στολιστεία,
92857,στολιστήριον,
92858,στολιστής,
92859,στολμός,
92862,στόλος,
92863,στόμα,/stó.ma/
92864,στομακάκη,
92866,στομαλγία,
92867,στομαλίμνη,
92868,στομάλιμνον,
92869,στομαργία,
92873,στομάτιον,
92874,στοματοδιαστολεύς,
92880,στομάχιον,
92881,στόμαχος,/stó.ma.kʰos/
92884,στομίας,
92886,στόμιον,
92887,στόμις,
92888,στομίς,
92894,στόμφαξ,
92895,στομφασμός,
92898,στόμφος,
92903,στόμωμα,
92904,στομωμάτιον,
92905,στόμωσις,
92906,στομωτής,
92909,στοναχή,
92911,στόναχος,
92913,στόνος,
92914,στόνυξ,
92915,στόποδες,
92917,στοργή,/stor.ɡɛ̌ː/
92920,στορεύς,
92921,στόρθυγξ,
92922,στόρνη,
92925,στορπάν,
92926,στορύνη,
92930,στοχάς,
92931,στόχασις,
92932,στόχασμα,
92933,στοχασμός,
92934,στοχαστέον,
92935,στοχαστής,
92937,στόχος,/stó.kʰos/
92938,στραβαλοκόμας,
92939,στραβέλαφος,
92940,στράβηλος,
92942,στραβισμός,/stra.biz.mós/
92943,στραβοπόδης,
92945,στραβότης,
92946,στράβων,
92948,στραγγαλιά,
92951,στραγγαλίς,
92952,στραγγαλισμός,
92955,στραγγεία,
92956,στραγγεῖον,
92957,στράγγευμα,
92959,στραγγίας,
92961,στραγγίς,
92964,στραγγουρία,
92969,στράγξ,
92970,στραγός,
92971,στραπή,
92975,στρατάρχης,
92976,στραταρχία,
92978,στράταρχος,
92979,στρατεία,
92980,στράτειος,
92981,στράτευμα,/strá.teu̯.ma/
92984,στράτευσις,
92987,στρατηγεῖον,
92988,στρατηγέτης,
92990,στρατήγημα,
92991,στρατηγητέον,
92992,στρατηγία,/stra.tɛː.ɡí.aː/
92995,στρατήγιον,
92996,Στρατήγιος,
92998,στρατηγός,/stra.tɛː.ɡós/
92999,στρατηί̈η,
93000,στρατηλασία,
93002,στρατηλάτης,
93004,στρατηλάτις,
93005,στρατιά,
93006,στρατίαρχος,
93007,στράτιος,
93008,στρατιωτάριον,
93009,στρατιώτης,/stra.ti.ɔ̌ː.tɛːs/
93012,στρατοκῆρυξ,
93014,στρατολογία,
93015,στρατόμαντις,
93016,Στρατονίκεια,
93017,Στρατονικίς,
93018,στρατοπεδάρχης,
93020,στρατοπεδεία,
93021,στρατοπέδευμα,
93022,στρατοπέδευσις,
93025,στρατόπεδον,/stra.tó.pe.don/
93027,στρατός,/stra.tós/
93028,στρατοϋπηρέτης,
93029,στρατοφύλαξ,
93031,στρατύλλαξ,
93032,Στρατωνίδης,
93033,στράτωρ,
93035,στρέβλευμα,
93036,στρέβλη,
93039,στρεβλοκέρως,
93040,στρεβλόπους,
93042,στρεβλότης,
93044,στρέβλωμα,
93045,στρέβλωσις,
93047,στρεβλωτής,
93048,στρέμμα,
93050,στρεπτάριον,
93051,στρεπτήρ,
93052,στρεπτίκιος,
93055,στρεπτόλυτον,
93058,στρευγεδών,
93062,στρεψαῖος,
93063,στρεψαύχην,
93064,στρεψηλάκατος,
93065,στρεψίκερως,
93067,στρέψις,/strép.sis/
93069,στρεψοδικοπανουργία,
93070,στρήνα,
93073,στρῆνος,
93077,στρῆξις,
93078,στριβιλικίγξ,
93079,στρίγλος,
93080,στρίξ,
93082,στρίφνος,
93083,στριφνότης,
93085,στροβεία,
93086,στροβεύς,
93089,στροβιλᾶς,
93090,στροβιλέα,
93091,στροβιλεϊνόν,
93093,στροβιλεών,
93094,στροβίλη,
93097,στροβίλιον,
93098,στροβιλίτης,
93100,στρόβιλος,
93105,στρόβος,
93106,στροβύλος,
93108,στρογγύλευμα,
93110,στρογγύλιον,
93111,στρογγύλισμα,
93113,στρόγγυλμα,
93115,στρογγυλοδίνητος,
93119,στρογγυλοναύτης,
93121,στρογγυλόπους,
93124,στρογγυλότης,
93125,στρογγυλοτομία,
93127,στρογγύλωμα,
93128,στρογγύλωσις,
93129,στρογγυλώψ,
93130,στρομβεῖον,
93132,στρόμβη,
93135,στρόμβος,
93137,στρομβώδης,
93139,στρουθάριον,
93141,στρουθίας,
93142,στρουθιασμός,
93145,στρουθίον,
93146,στρουθίς,
93147,στρουθισμός,
93148,στρουθίων,
93149,στρουθοκάμηλος,
93151,στρουθοπιαστής,
93152,στρουθόπους,
93153,στρουθός,/stroː.tʰós/
93154,Στρουθοφάγοι,
93157,στρουκτώριον,
93159,στροφάλιγξ,
93161,στρόφαλος,
93162,στροφάς,
93164,στροφεῖον,
93165,στροφεύς,
93167,στροφή,/stro.pʰɛ̌ː/
93168,στροφίγγιον,
93169,στρόφιγξ,
93171,στροφίολος,
93172,στρόφιον,
93173,στρόφιος,
93174,στροφιοῦχος,
93175,στρόφις,
93176,στροφίς,
93177,στροφίσκος,
93180,στροφοποιός,
93181,στρόφος,
93183,στρόφωμα,
93184,στροφωμάτιον,
93185,στροφωτήρ,
93188,Στρυμονίας,
93189,Στρυμών,/stryː.mɔ̌ːn/
93191,στρυπτηρία,
93192,στρυφαλίς,
93194,στρύφνος,
93195,στρυφνότης,
93197,στρύχνον,
93198,στρῶμα,
93199,στρωματεύς,
93201,στρωμάτιον,
93202,στρωματίτης,
93203,στρωματόδεσμον,
93205,στρωματοφύλαξ,
93207,στρωμνή,
93210,στρῶσις,
93211,στρωτήρ,
93212,στρωτηρίδιον,
93213,στρωτήριον,
93214,στρώτης,
93218,στύβη,
93219,στυγάνωρ,
93220,στύγαξ,
93221,στύγει,
93226,στύγημα,
93229,Στύγιος,
93231,στύγνασις,
93232,στυγνία,
93236,στυγνότης,
93239,στύγος,
93240,στυλάριον,
93241,στυλίδιον,
93243,στυλίον,
93244,στυλίς,
93245,στυλίσκος,
93246,στυλίτης,/styː.lǐː.tɛːs/
93247,στυλοβάτης,/styː.lo.bá.tɛːs/
93248,στυλογλύφος,
93250,στυλοπινάκιον,
93251,στῦλος,/stŷː.los/
93253,στύλωμα,
93254,στύλωσις,
93256,στύμα,
93257,στῦμα,
93258,στύμεον,
93259,στῦμμα,
93262,Στύξ,/stýks/
93263,στύπος,
93264,στύπος,
93265,στύππαξ,
93267,στυππεῖον,
93268,στυλποιός,
93269,στυλπώλης,
93270,στυππειουργός,
93271,στύππη,
93272,στυπτηρία,
93273,στυπτηριακὸν,
93274,στυπτηρίζουσα,
93278,στυρακᾶτον,
93281,στυράκιον,
93282,στύραξ,
93283,στύραξ,
93287,στυφελιγμός,
93294,στυφοκόπος,
93296,στυφότης,
93299,στυφωνία,
93300,στῦψις,
93302,στῳά,
93303,Στώαξ,
93304,στωί̈διον,
93307,στώμιξ,
93309,στωμυλήθρα,
93311,στωμυλία,
93312,στωμυλιοσυλλεκτάδης,
93314,στώμυλμα,
93316,σύ,
93318,συαγρεσία,
93319,συαγρευτής,
93321,συάγριος,
93322,συαγρίς,
93323,σύαγρος,
93325,σύαγχος,
93326,σύαινα,
93327,συάκιν,
93328,συανία,
93329,σῦαξ,
93330,Συβάρειος,
93333,Σύβαρις,/sý.ba.ris/
93334,Συβαρίτης,/sy.ba.rǐː.tɛːs/
93336,συβήνη,
93337,συβίνη,
93338,συβόσιον,
93339,Σύβοτα,/sý.bo.ta/
93340,συβότης,
93343,συβριασμός,
93345,συβώτης,/sy.bɔ̌ː.tɛːs/
93347,συβώτρια,
93348,συγγάλακτος,
93351,σύγγαμβροι,
93352,συγγαμέτης,
93357,συγγείτων,
93359,συγγένεια,
93361,συγγενέτειρα,
93362,συγγενεύς,/syŋ.ɡe.neú̯s/
93363,συγγένημα,
93365,συγγένησις,
93367,συγγενίς,
93369,συγγέννημα,
93370,συγγεννήτωρ,
93372,συγγεοῦχος,
93373,συγγέρων,
93376,συγγέωργος,
93383,σύγγνοια,
93384,συγγνώμη,/syŋ.ɡnɔ̌ː.mɛː/
93386,συγγνωμονητέον,
93388,συγγνωμοσύνη,
93391,σύγγνωσις,
93392,συγγνωστέα,
93396,συγγονή,
93398,σύγγραμμα,
93399,συγγραμματεύς,
93401,συγγραμμάτιον,
93402,συγγραμματοφύλαξ,
93403,συγγραπτέον,
93404,συγγραφεύς,/syŋ.ɡra.pʰeú̯s/
93405,συγγραφή,
93406,συγγραφία,
93408,συγγράφιον,
93409,συγγραφοδιαθήκη,
93410,σύγγραφος,
93411,συγγραφοφύλαξ,
93414,συγγυμνασία,
93415,συγγυμναστής,
93417,συγγυναικονόμος,
93418,συγγώνιον,
93419,σύγε,
93425,συγκάθεδρος,
93430,συγκαθεύδησις,
93453,συγκάλυμμα,
93454,συγκαλυμμός,
93458,σύγκαμμα,
93460,συγκαμπή,
93463,σύγκαμψις,
93466,συγκασιγνήτη,
93467,σύγκασις,
93470,συγκατάβασις,
93474,συγκαταγήρασις,
93481,συγκαταγωγή,
93487,συγκατάδυσις,
93489,συγκαταζῶ,
93491,συγκατάθεσις,
93492,συγκαταθετέον,
93494,συγκαταθετός,
93510,συγκατακλειστέον,
93514,συγκατάκλισις,
93520,συγκατακόσμησις,
93527,συγκαταλέγω,
93528,συγκαταλέγω,
93548,συγκαταπλαστέον,
93561,συγκατασκάπτης,
93567,συγκατάσπασις,
93571,συγκατάστασις,
93581,τ,
93584,συγκαταφαγεῖν,
93608,συγκατηγόρησις,
93609,συγκατήγορος,
93612,συγκατοικία,
93618,συγκαττυστής,
93620,σύγκαυσις,
93622,συγκέας,
93626,συγκεκραμένως,
93629,συγκελλάριος,
93634,συγκέντρωσις,
93636,συγκερασμός,
93643,συγκεφαλαίωμα,
93644,συγκεφαλαίωσις,
93645,συγκεφαλαιωτέον,
93648,συγκηδεστής,
93651,συγκινδυνευτέον,
93654,συγκίνημα,
93655,συγκίνησις,
93660,σύγκλασις,
93661,συγκλασμός,
93663,συγκλείς,
93664,σύγκλεισις,
93665,σύγκλεισμα,
93666,συγκλεισμός,
93669,συγκλέπτης,
93671,συγκληρία,
93676,συγκλήρωσις,
93677,σύγκλησις,
93680,Σ,
93682,συγκλινίαι,
93685,σύγκλισις,
93686,συγκλίτης,
93690,σύγκλυς,
93691,συγκλυσμός,
93693,σύγκλωσις,
93695,σύγκοιλον,
93697,συγκοίμημα,
93698,συγκοίμησις,
93699,συγκοιμητής,
93707,συγκοίτιον,
93708,σύγκοιτις,
93709,σύγκοιτος,
93713,συγκόλλημα,
93715,συγκόλλησις,
93716,συγκολλητής,
93719,συγκομιδή,
93721,συγκομιστέον,
93722,συγκομιστήρια,
93723,συγκομιστής,
93725,συγκομμάτιον,
93727,συγκοπή,/syŋ.ko.pɛ̌ː/
93728,συγκοπιάτης,
93739,συγκορύφωσις,
93741,συγκόσμησις,
93742,σύγκοσμος,
93746,σύγκραμα,
93748,σύγκρασις,
93749,συγκρατέον,
93751,συγκράτησις,
93758,συγκρητισμός,/syŋ.krɛː.tiz.mós/
93759,σύγκριμα,
93761,συγκριμάτιον,
93763,συγκρισία,
93764,σύγκρισις,
93765,συγκριτέον,
93766,συγκρίτης,
93770,συγκρότημα,
93771,συγκρότησις,
93772,συγκροτούσιος,
93773,σύγκρουμα,
93774,συγκρούσιος,
93775,συγκροτούσιος,
93776,σύγκρουσις,
93777,συγκρουσμός,
93778,συγκρουστέον,
93785,συγκτησείδιον,
93786,σύγκτησις,
93787,συγκτήτωρ,
93789,σύγκτισις,
93790,συγκτίστης,
93792,συγκυβευτής,
93799,συγκύκλωψ,
93804,συγκυνηγέτης,
93806,συγκυνηγός,
93808,συγκύπτης,
93811,συγκύρημα,
93812,συγκύρησις,
93813,συγκυρία,
93816,σύγκυρσις,
93822,σύγκωμος,
93838,συγχειλίαι,
93847,συγχιλίαρχος,
93848,συγχίς,
93849,συγχόνδρωσις,
93850,συγχορδία,
93852,συγχορεία,
93853,συγχορευτής,
93854,συγχορεύτρια,
93860,συγχοῦν,
93863,συγχρηματισμός,
93864,σύγχρησις,
93866,συγχρηστήριον,
93868,σύγχρισμα,
93869,συγχρισμός,
93870,συγχριστέον,
93876,συγχρονισμός,
93881,συγχρωματισμός,
93887,σύγχυσις,/sýŋ.kʰy.sis/
93888,συγχυσμός,
93895,συγχώρημα,
93896,συγχώρησις,
93899,συγχωρία,
93902,σύγχωσις,
93903,σύγχωσμα,
93905,σύειος,
93906,συϝοικία,
93908,συζευκτέον,
93910,σύζευξις,
93912,σύζησις,
93914,συζήτησις,
93915,συζητητής,
93916,συζητητικὸς,
93919,συζυγή,
93920,συζυγής,
93921,συζυγία,
93925,σύζυξ,
93926,συζῶ,
93927,σύζωμα,
93932,συί̈διον,
93935,συκαλίς,
93936,συκαμινέα,
93937,συκαμινεών,
93940,συκάμινον,
93941,συκάμινος,
93943,συκάριον,
93944,συκάς,
93946,συκαστής,
93947,συκέα,/syː.ké.aː/
93948,σύκειον,
93949,συκεών,
93950,συκηγορία,
93951,συκία,
93952,συκίδιον,
93955,συκινόφυλλον,
93956,συκίον,
93957,συκίς,
93958,συκίτης,
93959,συκοβασίλεια,
93963,συκομάμμας,
93964,συκομορέα,
93965,συκόμορον,
93966,συκόμορος,
93967,σῦκον,/sŷː.kon/
93969,συκοπέδιλος,
93971,συκοπώλης,
93972,συκοσκόπος,
93973,συκοσπαδίας,
93975,συκοτραγίδης,
93977,συκοφάγος,
93979,συκοφάντημα,
93980,συκοφάντης,/syː.ko.pʰán.tɛːs/
93981,συκοφαντητέον,
93983,συκοφαντία,
93984,συκοφαντίας,
93986,συκόφαντις,
93987,συκοφάντρια,
93989,συκόφασις,
93990,συκοφορεῖον,
93993,συκόφυλλον,
93994,συκχάς,
93996,σύκωμα,
93997,συκών,
93999,συκωρός,
94000,σύκωσις,
94003,σῦλα,
94006,συλεύς,
94009,σύλη,
94010,σύλησις,
94011,συλήτειρα,
94012,συλητής,
94013,συλήτωρ,
94015,συλλαβή,/syl.la.bɛ̌ː/
94019,συλλαβοπευσιλαλητής,
94023,συλλάλημα,
94024,συλλάλησις,
94025,συλλαλιά,
94027,σύλλαμψις,
94031,σύλλαψις,
94033,σύλλεγμα,
94035,Συλλεῖα,
94042,σύλλεξις,/sýl.lek.sis/
94048,συλλημμα,
94049,σύλληξις,
94050,συλληπτέον,
94052,συλλήπτρια,
94053,συλλήπτωρ,
94055,συλλῃστής,
94056,σύλληψις,
94057,συλλιθηγία,
94060,συλλογεύς,
94062,συλλογή,
94065,συλλογισμός,/syl.lo.ɡiz.mós/
94068,σύλλογος,
94071,σύλλουτρον,
94073,συλλοχία,
94075,συλλοχισμός,
94076,συλλοχίτης,
94078,σύλλυσις,/sýl.lyː.sis/
94080,συλλύται,
94082,σῦλον,
94083,συλόνυξ,
94084,σῦμα,
94088,σύμβακχος,
94091,συμβαλλομαχία,
94092,συμβαλλομάχος,
94094,σύμβαμα,
94101,συμβασιλιστής,
94102,σύμβασις,
94110,συμβεβαιωτής,
94114,συμβεννίων,
94116,συμβία,
94119,συμβίβασις,
94120,συμβιβασμός,
94121,συμβιβαστής,
94125,συμβιότη,
94127,συμβίωσις,/sym.bí.ɔː.sis/
94128,συμβιωτάριον,
94129,συμβιωτέον,
94130,συμβιωτής,
94135,σύμβλημα,
94136,συμβλής,
94137,σύμβλησις,
94138,συμβλητέον,
94143,συμβοήθεια,
94145,συμβοηθητικὸν,
94147,συμβολαιογράφος,
94148,συμβόλαιον,
94152,συμβολεύς,
94155,συμβολή,
94156,συμβόλησις,
94157,συμβολήτρα,
94159,συμβόλικτρον,
94161,συμβόλιον,
94164,σύμβολον,/sým.bo.lon/
94166,συμβολοφύλαξ,
94169,συμβουλεία,
94170,συμβούλευμα,
94171,συμβούλευσις,
94173,συμβουλευτής,
94176,συμβουλή,/sym.boː.lɛ̌ː/
94177,συμβούλησις,
94178,συμβουλία,
94179,συμβούλιον,
94181,σύμβουλος,/sým.boː.los/
94185,σύμβρος,
94191,σύμμαγμα,
94192,συμμαθητής,
94199,συμμαρτυρία,
94202,σύμμαρτυς,
94206,συμμαχία,/sym.ma.kʰí.aː/
94208,συμμαχίς,
94212,συμμέθεξις,
94218,συμμεικτέον,
94219,σύμμεικτος,
94220,σύμμειξις,
94223,συμμεῖραξ,
94227,συμμέμαα,
94232,συμμεριστής,
94235,συμμεσουράνημα,
94236,συμμεσουράνησις,
94264,συμμέτρησις,
94265,συμμετρία,/sym.me.trí.aː/
94269,συμμετρότης,
94270,συμμηνία,
94272,σύμμηνος,
94273,συμμηρία,
94276,συμμήρυσις,
94277,συμμήστωρ,
94285,σύμμιγμα,
94286,σύμμικτος,
94289,συμμιμητής,
94292,σύμμιξ,
94293,συμμιξία,
94294,σύμμιξις,
94299,συμμνημόνευσις,
94301,συμμνήμων,
94302,συμμνηστέον,
94308,συμμονή,
94310,συμμορία,
94311,συμμοριάρχης,
94313,συμμορίτης,
94315,συμμορφή,
94323,σύμμυσις,
94324,συμμύστης,
94327,συμός,
94329,συμπαγία,
94330,συμπάθεια,/sym.pá.tʰeː.a/
94333,συμπάθησις,
94334,συμπαθία,
94336,συμπαιγμός,
94337,συμπαιγνία,
94341,συμπαίκτης,
94342,συμπαίκτωρ,
94343,συμπαίσδεν,
94344,συμπαιστής,
94345,συμπαίστωρ,
94349,Συμπανέλληνες,
94351,συμπανηγυρισταί,
94376,συμπαραληπτέον,
94378,συμπαράληψις,
94391,συμπαραπομπος,
94396,συμπαραστάτης,
94398,συμπαράταξις,/sym.pa.rá.tak.sis/
94402,συμπαρατήρησις,
94412,συμπάρειμι,
94413,συμπάρειμι,
94417,συμπαρενεκτέον,
94422,συμπάρθενος,
94434,συμπαρουσία,
94435,σύμπας,
94436,σύμπασμα,
94442,συμπατριώτης,
94443,συμπατρονόμος,
94455,σύμπεντε,
94462,συμπεραίωσις,
94463,συμπεραντέον,
94465,συμπέρασμα,
94467,συμπερασμός,
94474,συμπεριαγωγή,
94475,συμπεριαγωγός,
94476,συμπεριαιρετέον,
94485,συμπεριενεκτέον,
94506,συμπεριπλοκή,
94509,συμπερίπολος,
94524,συμπεριφορά,
94531,συμπεφορημένος,
94532,σύμπεψις,
94533,συμπηγία,
94534,σύμπηγμα,
94536,συμπήδημα,
94539,συμπήξ,
94540,σύμπηξις,
94544,συμπίεσις,
94545,συμπίεσμα,
94546,συμπιεσμός,
94548,συμπίλησις,
94562,συμπλασις,
94567,σύμπλεγμα,
94568,συμπλείονες,
94570,συμπλέκτειρα,
94571,συμπλεκτέον,
94575,σύμπλεξις,
94579,συμπληγάς,
94584,σύμπληξις,
94587,συμπλήρωμα,
94589,συμπλήρωσις,
94593,συμπλοκή,
94596,σύμπνευσις,
94597,συμπνευσμός,
94601,συμπνοή,
94602,σύμπνοια,
94607,συμποδισμός,
94614,συμπολιτεία,
94615,συμπολίτευσις,
94617,συμπολίτης,
94619,σύμπολλοι,
94621,συμπομπή,
94624,συμπονία,
94625,σύμπονος,
94628,συμπορθητής,
94630,συμπορισμός,
94635,συμποσία,
94640,συμποσιαρχία,
94641,συμποσίαρχος,
94642,συμπόσιον,/sym.pó.si.on/
94645,συμπότης,/sym.pó.tɛːs/
94648,συμπότρια,
94649,σύμπους,
94653,συμπράκτρια,
94654,συμπράκτωρ,
94655,συμπραξία,
94656,σύμπραξις,
94658,συμπράτης,
94662,συμπρεσβευτής,
94664,σύμπρεσβυς,
94665,συμπρεσβύτερος,
94666,συμπρήκτωρ,
94667,συμπρίασθαι,
94675,συμπροδότης,
94676,συμπρόεδρος,
94684,συμπρομνάμων,
94700,συμπροστάτης,
94705,σύμπρουρος,
94712,συμπρύτανις,
94716,σύμπτυξις,
94718,συμπτυχή,
94719,σύμπτωμα,/sýmp.tɔː.ma/
94721,σύμπτωσις,
94732,συμφάγῃ,
94734,συμφάνεια,
94736,σύμφανσις,
94738,συμφαντικός,
94739,σύμφασις,
94749,σύμφθαρσις,
94756,συμφιλία,
94771,συμφοίτησις,
94772,συμφοιτητής,
94774,συμφορά,/sym.pʰo.rǎː/
94777,συμφορεύς,
94779,συμφόρημα,
94780,συμφόρησις,
94782,συμφορία,
94784,συμφράδμων,
94786,συμφράκτωρ,
94787,σύμφραξις,
94788,σύμφρασις,
94791,συμφρόνησις,
94793,συμφροσύνη,
94795,συμφρυγμός,
94797,σύμφρων,
94798,συμφυάς,
94800,συμφυγάς,
94801,συμφύγιον,
94802,συμφυή,
94804,συμφυί̈α,
94805,συμφυλακίτης,
94806,συμφύλαξ,
94808,συμφυλέτης,
94809,συμφυλία,
94814,σύμφυρσις,
94818,σύμφυσις,
94821,σύμφυτον,
94825,συμφώνημα,
94826,συμφώνησις,
94827,συμφωνία,
94833,σύμψαλμα,
94834,σύμψαυσις,
94837,συμψέλια,
94841,συμψηφιστής,
94850,σύν,
94854,συναγανάκτησις,
94857,συνάγγελος,
94858,συναγγία,
94861,συναγελασμός,
94863,συναγελισμός,
94864,συναγερμός,
94867,συνάγκεια,
94868,σύναγκος,
94870,σύναγμα,
94875,συναγορασμός,
94876,συναγοραστικὸς,
94877,συναγόρευσις,
94883,συναγρίς,
94886,συναγυρμός,
94888,συνάγχη,
94889,συναγχίαι,
94891,σύναγχος,
94893,συναγωγεύς,
94894,συναγωγή,/sy.na.ɡɔː.ɡɛ̌ː/
94895,συναγωγία,
94896,συναγώγιμον,
94897,συναγώγιον,
94901,συναγώνισμα,
94902,συναγωνιστής,
94903,συνάδελφος,
94907,συναδόλεσχος,
94910,συνάεθλος,
94917,συνάθροισις,
94918,συνάθροισμα,
94919,συναθροισμός,
94920,συναθροιστής,
94924,συναιγλία,
94927,συναικλία,
94930,συναίνεσις,
94931,συναινετέον,
94932,συναινετικόν,
94937,συναίρεμα,
94938,συναίρεσις,/sy.naí̯.re.sis/
94939,συναιρεσιώτης,
94940,συναιρετέον,
94942,συναιρετίστης,
94946,συναίσθημα,
94947,συναίσθησις,
94956,συναιχμάλωτος,
94959,συναιώρησις,
94964,συνακολουθία,
94967,συνάκοος,
94972,συνακτέον,
94973,συνακτήρ,
94974,συνακτήριον,
94980,συναλγηδών,
94984,συνάλειμμα,
94994,συναλίζω,
94995,συναλίζω,
94998,συναλιφή,
94999,συναλλαγή,
95000,συνάλλαγμα,
95002,συναλλαγματογραφία,
95003,συναλλαγματογράφος,
95006,συναλλακτής,
95008,συνάλλαξις,
95011,συναλλοίωσις,
95014,σύναλμα,
95017,συναλοιφή,
95027,συνάμιλλος,
95028,σύναμμα,
95035,συναμφότεροι,
95036,συνάμφω,
95045,συναναγκασμός,
95046,συνανάγνωσις,
95054,συναναδίπλωσις,
95063,συναναίρεσις,
95084,συναναληψία,
95093,συνανάμιξις,
95116,συνανασκευή,
95119,συναναστόμωσις,
95121,συναναστροφή,
95128,συνανατολή,
95133,συνανάτροφος,
95138,συναναφορά,
95146,συνανάχρωσις,
95165,συνανθρώπισις,
95175,Συνανουβιασταί,
95178,συναντή,
95179,συνάντημα,
95180,συνάντησις,
95184,συναντίθεσις,
95187,συνάντισμα,
95194,σύναξις,
95195,συναοιδία,
95198,συνάορος,
95205,συναπαρτισμός,
95206,συνάπας,
95208,συναπαυξίφως,
95212,συναπελευθερική,
95229,συναπογραπτέον,
95233,συναποδεικτέον,
95234,συναπόδειξις,
95238,συναπόδημοι,
95242,συναποδοκιμαστέον,
95257,συναποκατάστασις,
95273,συναπόλαυσις,
95302,συναποστάτης,
95320,συναπόφασις,
95325,Χέω,
95326,Χράομαι,
95327,Χωρέω,
95328,συναπτέον,
95341,σύναρθρος,
95342,συνάρθρωσις,
95344,συναρίθμησις,
95345,συναριθμητέον,
95352,συναρμογή,
95354,συναρίθμοξα,
95358,συνάρμοσις,
95359,συναρμοστέον,
95360,συναρμοστής,
95365,συναρπαγή,
95368,σύναρσις,
95370,συνάρτησις,
95375,συναρχία,
95377,συναρχίνη,
95378,συναρχίς,
95380,σύναρχος,
95389,συνάσκησις,
95395,συνασπισμός,
95396,συνασπιστής,
95397,συνασπιστικὴ,
95402,συναστρία,
95416,συναυγασμός,
95417,συναύγεια,
95420,συναυλία,
95421,συναυλία,
95426,συναύξημα,
95427,συναύξησις,
95432,συνάφεια,
95433,συνάφεσις,
95435,συναφή,
95447,σύναψις,/sý.nap.sis/
95448,συνάωρ,
95449,συνβετρανός,
95452,συνδαιταλεύς,
95453,συνδαίτης,
95454,συνδαίτωρ,
95457,συνδαμιοργός,
95462,συνδαυχναφόρος,
95465,συνδέδια,
95469,συνδείπνιον,
95470,σύνδειπνον,
95471,σύνδειπνος,
95474,συνδενδρία,
95478,σύνδερμον,
95479,σύνδεσις,
95484,σύνδεσμος,/sýn.dez.mos/
95485,συνδεσμώτης,
95488,συνδέτης,
95498,συνδημιουργός,
95499,συνδημότης,
95511,συνδιαγωγή,
95520,συνδιαίτημα,
95521,συνδιαίτησις,
95522,συνδιαιτητής,
